"id","corporate","zone","circle","division","subdivision","section","col7_blank","tariff","col9_blank","debit","credit","demand_based_tariff","time_of_day","voltage_class_kv","active_installations","inactive_installations","total_installations_10_11","metered_installations","unmetered_installations","total_metered_13_14","dc_mnr_installations","installations_billed","installations_unbilled","total_billed_17_18","ob_active","ob_inactive","ob_total_20_21","sl_kw_active","sl_kw_inactive","sl_kw_total_23_24","sl_hp_active","sl_hp_inactive","sl_hp_total_26_27","assessed_taxed_consumption","assessed_tax_exempted_consumption","metered_taxed_consumption","metered_tax_exempted_consumption","total_consumption_29_32","bill_cancellation_consumption","net_consumption_33_34","wheeled_energy_units","ob_revenue","ob_interest_rev_misc","ob_interest_tax","ob_tax","ob_pg_surcharge","ob_total_sum","texd_revenue","texd_misc_demand","texd_interest_rev_misc_arrears","texd_pg_surcharge","texd_total_sum","tcd_revenue","tcd_misc_demand","tcd_interest_rev_misc_arrears","tcd_interest_tax","tcd_tax","tcd_pg_surcharge","tcd_total_sum","dbadj_revenue","dbadj_misc","dbadj_tax","dbadj_pg_surcharge","dbadj_total","bc_revenue","bc_misc","bc_interest_rev_misc","bc_interest_tax","bc_tax","bc_pg_surcharge","bc_total_sum","net_demand_revenue","fixed_charges","energy_charges","fppca_charges","net_demand_tax","net_demand_pg_surcharge","col_revenue","col_interest_rev_misc","col_interest_tax","col_tax","col_pg_surcharge","col_total_sum","cradj_revenue","cradj_misc","cradj_tax","cradj_pg_surcharge","cradj_total","net_iod","net_reversal_iod","suspense_to_rr_transfer","from_rr_transfer","to_rr_transfer","pc_revenue","pc_interest_rev","pc_interest_tax","pc_tax","pc_pg_surcharge","pc_total","net_collection","net_collection_pg_surcharge","write_off","cb_revenue","cb_interest_rev_misc","cb_interest_tax","cb_tax","cb_pg_surcharge","cb_total_sum","average_cost_of_supply","pct_live_installations","pct_billed_installations","pct_dc_mnr_installations","pct_metered_consumption","pct_assessed_consumption","pct_collection_eff_with_adj","pct_collection_eff_without_adj","ratio_arrears_demand","demand_per_unit","collection_per_unit_with_adj","collection_per_unit_without_adj","consumption_per_installation","pct_recovery_avg_cost","gst_tcs_ob","gst_tcs_demand","gst_tcs_debit_adjustment","gst_tcs_bill_cancellation","gst_tcs_net_demand","gst_tcs_collection","gst_tcs_credit_adjustment","gst_tcs_payment_cancellation","gst_tcs_cb","balance_transfer_amount"
"2022","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT2",,"LT2","LT2",,,"0.4","537","62","599","599","0","599","0","310","12","322","0","0","0","14972.9","0","0","0","0","0","41560.45","0","821946.71","0","863507.16","6132.31","857370.97","0","19273904.72","246874.96","17347.76","1720254.48","497305.5","20976440.07","0","0","0","0","0","6217241.47","520044.79","74748.46","4573.7","611709.95","169820.6","7067300.1","75839.5","0","6874.57","0","79631.09","43394.34","0","0","0","0","0","0","6557579.08","251865.93","5667201.95","243752.7","611709.95","169820.6","5379880.8","64681.4","3956.39","529320.4","146947.26","5885632.25","68024.19","0","6166.06","0","71425.01","50055.32","0","0","0","0","0","0","0","0","0","0","5885632.25","146947.26","0","20383574.94","256942.01","17965.07","1802644.03","520178.83","22164832.18","9.92","89.649416","57.728119","0","95.187017","4.812983","21.242021","20.98733","0.790366","32.4766","6.8987","6.816","1608.0208","68.7097","0","0","0","0","0","0","0","0","0","0"
"2023","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT3A",,"LT3A","LT3A",,,"0.4","1612","186","1798","1795","0","1795","35","929","36","965","0","0","0","27175.63","0","0","0","0","0","266215.93","0","4319899.73","0","4586115.65","29284.22","4556831.44","0","133228857.5","1233094.16","16386.72","2334342.47","1018962.28","136777428.22","0","0","0","0","0","35771709.06","2753670.79","553119.23","15088.97","2071692.02","427435.81","39309520.18","321279.08","0","29125.7","0","337343.03","276909.75","0","0","0","0","0","0","37731143.87","1023543.14","33577033.28","1773213.66","2071692.02","427435.81","33559108.35","518905.94","14156","1943551.55","400999.15","35558768.82","144173.21","0","13068.69","0","151381.1","401107.32","0","0","0","0","0","0","0","0","0","0","35558768.82","400999.15","0","137256719.81","1267303.58","17319.69","2462482.94","1045398.93","140937129.47","9.92","89.655172","57.630273","2.171216","94.195176","5.804824","20.279839","20.19387","0.800384","38.3957","7.7866","7.7536","2844.9849","78.1613","0","0","0","0","0","0","0","0","0","0"
"2024","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT3B",,"LT3B","LT3B",,,"0.4","235","31","266","266","0","266","0","143","4","147","0","0","0","6290.94","0","0","0","0","0","38948.9","0","386606.59","0","425555.49","3919.26","421636.23","0","10741206.03","175624.05","3156.7","239087.53","267078.71","11317515.85","0","0","0","0","0","3191677.8","145939.2","44996.09","939.99","193175.25","90266.88","3508534.65","27535.44","0","2497.29","0","28912.8","2514.83","0","0","0","0","0","0","3311205.69","214437.53","2597686.8","149740.66","193175.25","90266.88","3021435.48","42597.33","890.89","182870.43","85453.89","3250838.18","23523.32","0","2132.52","0","24699.49","55920.27","0","0","0","0","0","0","0","0","0","0","3250838.18","85453.89","0","11007452.91","178022.81","3205.79","249392.36","271895.57","11596688.95","9.92","88.345865","60.851064","0","90.847516","9.152484","22.093124","21.926528","0.782183","34.8393","7.6971","7.639","1810.8744","77.006","0","0","0","0","0","0","0","0","0","0"
"2025","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT4A",,"LT4A","LT4A",,,"0.4","5273","709","5982","133","2963","3096","138","405","558","963","0","0","0","180313.24","0","0","0","0","0","13415513.87","0","1323333.97","0","14738847.83","121384.99","14617462.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000287.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.92","88.147777","7.680637","2.617106","8.978544","91.021456","0","0","0","0","0","0","2795.1541","0","0","0","0","0","0","0","0","0","0","0"
"2026","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT4B",,"LT4B","LT4B",,,"0.4","202","0","202","200","0","200","0","119","4","123","0","0","0","3868.97","0","0","0","0","0","69943.2","0","662568.45","0","732511.65","6201.96","726309.69","0","10813501.56","113766.99","4749.06","396178.34","251993.6","11400385.27","0","0","0","0","0","3516063.66","389302.54","37509.64","2441.17","352139.03","89702.02","4037662.4","57848.8","0","5247.12","0","60738.92","6716.53","0","0","0","0","0","0","3752391.81","156797.65","3058600.79","168199.5","352139.03","89702.02","3401201.74","36287.05","2364","340634.66","86773.21","3713439.04","1594.01","0","147.32","0","1671.39","43990.98","0","0","0","0","0","0","0","0","0","0","3713439.04","86773.21","0","11163101.48","114989.59","4826.23","407675.7","254926.28","11760528.12","9.92","100","58.910891","0","90.451592","9.548408","24.064639","24.053812","0.761789","21.0755","5.0717","5.0695","3626.2953","51.1038","0","0","0","0","0","0","0","0","0","0"
"2027","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT4C",,"LT4C","LT4C",,,"0.4","134","31","165","166","0","166","0","72","4","76","0","0","0","3907.66","0","0","0","0","0","29117.85","0","638898.11","0","668015.96","1713.95","666302.01","0","9184283.14","174420.8","4812.19","374432.27","204060.96","9771932.9","0","0","0","0","0","3406881.39","395673.74","59760.07","1381.93","213399.11","86258.63","3873432.46","59729.12","0","5415.47","0","62712.1","4867.16","0","0","0","0","0","0","3668713.78","102957.1","2773786.73","166508.76","213399.11","86258.63","3237819.11","56796.45","1311.78","202806.65","81979.56","3489174.33","40012.86","0","3626.69","0","42016.99","61890.78","0","0","0","0","0","0","0","0","0","0","3489174.33","81979.56","0","9575164.95","177384.43","4875.32","385024.7","208343.91","10175942.11","9.92","81.212121","53.731343","0","95.641145","4.358855","25.87832","25.570399","0.745743","20.4267","5.2861","5.2232","4985.1937","52.6532","0","0","0","0","0","0","0","0","0","0"
"2028","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT5",,"LT5","LT5",,,"0.4","2082","247","2329","2292","17","2309","35","1072","68","1140","0","0","0","38670.33","0","0","0","0","0","263488.31","0","3250223.02","0","3513707.46","30560.98","3483146.48","0","60746970.97","515064.06","14303.31","2229610.58","751624.35","63251264.76","0","0","0","0","0","23190476.17","1376983.11","246696.99","4882.34","1631544.55","296622.14","25339579.38","413646.81","0","37501.45","0","434326.44","209779.3","0","0","0","0","0","0","24140404.46","1836463.54","21065430.2","321797.52","1631544.55","296622.14","20679868.23","219989.5","4349.21","1454910.33","264509.71","21969209.44","159126.77","0","14422.56","0","167081.37","164179.28","0","0","0","0","0","0","0","0","0","0","21969209.44","264509.71","0","64048380.43","541771.54","14836.44","2406244.8","783736.78","66709204.92","9.92","89.39459","51.488953","1.681076","92.501241","7.498869","24.987109","24.79851","0.753003","25.2129","6.3","6.2524","1687.6597","63.0282","0","0","0","0","0","0","0","0","0","0"
"2029","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT6A",,"LT6A","LT6A",,,"0.4","369","31","400","399","0","399","0","214","8","222","0","0","0","7985.55","0","0","0","0","0","294002.85","0","4121015.44","0","4415018.3","13746.44","4401267.98","0","95164371.11","2493510.98","53600.55","5086006.07","1383039.87","101875613.98","0","0","0","0","0","32229626.6","1421217.9","450243.38","15243.3","2753361.2","834625.31","35767306.18","446447.92","0","40475.74","0","468771.86","41823.54","0","0","0","0","0","0","33405688.31","357245","26119969.51","464570.16","2753361.2","834625.31","30190885.69","421760.04","14282.26","2579189.2","781829.38","32824875.01","51875.12","0","4699.96","0","54467.33","291964.64","0","0","0","0","0","0","0","0","0","0","32824875.01","781829.38","0","98327302.48","2521990.45","54561.59","5260178.07","1435835.81","105216409.54","9.92","92.25","57.99458","0","93.340846","6.659154","23.88742","23.847848","0.764416","31.1761","7.4472","7.4348","11964.8192","74.9476","0","0","0","0","0","0","0","0","0","0"
"2030","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT6B",,"LT6B","LT6B",,,"0.4","840","62","902","897","0","897","0","477","20","497","0","0","0","20478.45","0","0","0","0","0","186515.19","0","2113845.31","0","2300360.5","14504.76","2285855.74","0","32617246.86","1347770.37","54147.71","1995622.87","912615.96","36008161.02","0","0","0","0","0","15872494.05","901635.24","280275.76","13798.23","1686870.76","390866.33","17942086.11","4495.74","0","406.86","0","4720.14","79909.66","0","0","0","0","0","0","16613238.86","522554.38","14463965.42","304510.97","1686870.76","390866.33","13622906.01","240553.07","11841.09","1447790.25","335466.58","15003968.84","12574.14","0","1143.42","0","13204.79","219364.48","0","0","0","0","0","0","0","0","0","0","15003968.84","335466.58","0","35595009.44","1387493.06","56104.86","2234696.37","968011.84","39213979.9","9.92","93.126386","56.785714","0","91.891915","8.108085","27.835227","27.810751","0.726854","23.453","6.5282","6.5224","2738.5244","65.75","0","0","0","0","0","0","0","0","0","0"
"2031","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT6C",,"LT6C","LT6C",,,"0.4","101","0","101","100","0","100","0","72","0","72","0","0","0","1640.44","0","0","0","0","0","22768.87","0","787965.56","0","810734.44","6701.05","804033.39","0","8852596.54","151709.96","5450.55","1349077.12","227719.7","9979104.52","0","0","0","0","0","5756203.68","434219.15","34077.87","1599.38","518917.35","156248.26","6455376.43","93075.76","0","8438.88","0","97730.12","52211.72","0","0","0","0","0","0","6012039.17","102933.88","4611422.57","62793.35","518917.35","156248.26","5227969.65","30951.74","1452.08","471300.48","141909.87","5661572.6","52250.41","0","4735.03","0","54861.96","102648.22","0","0","0","0","0","0","0","0","0","0","5661572.6","141909.87","0","9584419.52","154839.96","5597.87","1396701.01","242058.09","10754735.81","9.92","100","71.287129","0","97.191574","2.808425","34.783177","34.449354","0.654401","20.2711","7.0509","6.9833","8027.0737","70.3962","0","0","0","0","0","0","0","0","0","0"
"2032","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"LT7",,"LT7","LT7",,,"0.4","873","93","966","930","17","947","0","500","20","520","0","0","0","29446.71","0","0","0","0","0","63888.26","0","1152805.35","0","1216693.61","2112.46","1214581.15","0","19738285.3","244731.55","9238.57","2036919.36","159134.51","21270686.67","0","0","0","0","0","7786831.36","507385.73","52351","3472.36","715116.02","107994.49","8602634.15","16319.31","0","1480.13","0","17135.66","41808.06","0","0","0","0","0","0","8098306.47","509589.47","6746171.91","256957.49","715116.02","107994.49","7612696.86","51182.57","3395.19","699129.15","105580.26","8156925.2","18636.82","0","1690.58","0","19565.37","102636.49","0","0","0","0","0","0","0","0","0","0","8156925.2","105580.26","0","20205261.96","245903.85","9315.74","2052913.25","161548.75","21750113.67","9.92","90.372671","57.273769","0","94.749026","5.250974","27.370545","27.30505","0.728078","24.5529","6.7203","6.7042","1393.6926","67.5827","0","0","0","0","0","0","0","0","0","0"
"2033","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"HT2A",,"HT2A","HT2A",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","448.8","0","0","0","0","0","430039.63","0","18263806.24","0","18693845.87","29427.37","18664418.5","0","423045275.25","1645259.16","82087.91","44779178.9","4153255.55","453586519.17","0","0","0","0","0","153289524.53","9794260.4","793084.21","44516.31","16338475.23","3267223.26","171387653.84","2137004.95","0","193729.43","0","2243854.23","238815.9","0","0","0","0","0","0","159084580.38","20524.87","129223957.51","7374055.07","16338475.23","3267223.26","141870436.67","734005.07","41198.29","15121361.69","3023834.24","153991018.67","2210422.48","0","200386.53","0","2320947.28","1707171.32","0","0","0","0","0","0","0","0","0","0","153991018.67","3023834.24","0","438048992.61","1704338.3","85405.94","45996292.43","4396644.57","469565819.94","9.92","100","70.588235","0","97.699566","2.300434","25.010948","24.639581","0.751336","33.4321","8.3617","8.2375","549818.9962","83.0393","0","0","0","0","0","0","0","0","0","0"
"2034","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"HT2B",,"HT2B","HT2B",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","723.5","0","0","0","0","0","619742.85","0","13103872.39","0","13723615.24","65962.03","13657653.21","0","392138154.66","3943600.06","91740.36","11931290.29","3488350.24","406201271.81","0","0","0","0","0","111161279.55","12394954.1","749867.84","32282.39","6381012.63","2330403.04","124108892.08","1354575.88","0","122802.17","0","1422306.03","14775.59","0","0","0","0","0","0","118241308.56","25620.3","102247425.65","1872634.52","6381012.63","2330403.04","101528633.36","684888.53","29483.46","5828066.18","2128462.27","107572649.54","222674.57","0","20188.77","0","233809.45","1988191.99","0","0","0","0","0","0","0","0","0","0","107572649.54","2128462.27","0","408628155.29","4008579.37","94539.29","12484236.75","3690291.01","423264707.62","9.92","100","70.588235","0","95.484114","4.515886","20.328945","20.284855","0.798146","38.6422","7.8555","7.8385","403635.7424","79.0171","0","0","0","0","0","0","0","0","0","0"
"2035","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"HT3A",,"HT3A","HT3",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","858.91","0","0","0","0","0","694630.59","0","17966549.59","0","18661180.18","105185.62","18555998.42","0","251005951.84","3530727.04","156922.46","29017500.65","10436099.24","281063605.75","0","0","0","0","0","147423333.84","6448688.87","1660622.83","86107.43","13014020.13","4407849.1","164010406.87","1323825.32","0","120010.25","0","1390015.62","179249.27","0","0","0","0","0","0","152377330.28","24792.34","125836858.16","4530982.86","13014020.13","4407849.1","136484032.8","1537400.08","79716.89","12048333.26","4080774.31","148791296.35","10535.2","0","954.02","0","11061.38","1453934.85","0","0","0","0","0","0","0","0","0","0","148791296.35","4080774.31","0","266888714.13","3653949.8","163313","29983187.52","10763174.03","297932803.91","9.92","100","70.588235","0","96.277671","3.722329","33.433171","33.430686","0.669401","23.8503","7.9739","7.9733","548858.2406","80.376","0","0","0","0","0","0","0","0","0","0"
"2036","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 2",,"HT5",,"HT5","HT5",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","491.36","0","0","0","0","0","516572.96","0","11390020.3","0","11906593.26","20714.45","11885878.81","0","215631032.49","3033464.1","104016.36","14002982.31","6619196.26","233064248.76","0","0","0","0","0","88108805.59","5484985.53","523804.06","30381.37","9335069.02","2376915.77","98976136.1","1171097.83","0","106162.92","0","1229650.78","188352.95","0","0","0","0","0","0","91433811.89","12601.23","81363001.23","3961385.71","9335069.02","2376915.77","81313230.83","483404.3","28038.39","8615084.67","2193588.6","88757236.84","1093335.44","0","99119.99","0","1148000.09","1564919.1","0","0","0","0","0","0","0","0","0","0","88757236.84","2193588.6","0","224658278.11","3073863.87","106359.33","14722973.68","6802523.43","242713612.77","9.92","100","70.588235","0","95.661455","4.338545","27.076597","26.730856","0.730976","27.8871","7.5509","7.4545","350193.9194","75.1462","0","0","0","0","0","0","0","0","0","0"
"2037","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT1",,"LT1","LT1",,,"0.4","6247","772","7019","6878","67","6945","138","3622","135","3757","0","0","0","111503.65","0","0","0","0","0","647587.81","0","6532786.74","0","7180374.55","63435.59","7116938.95","0","71800100.91","2047949.05","65708.21","4154769.17","1136849.72","77312660.22","0","0","0","0","0","43800273.52","4263168.88","408659.71","25933.94","2922026.53","1098028.5","49110095.06","55972.36","0","5071.74","0","58769.62","113933.36","0","0","0","0","0","0","46386156.1","5310637.88","36313952.62","501174.47","2922026.53","1098028.5","42444269.99","396008.19","25127.23","2831562.87","1064035.75","45479889.11","166798.93","0","15124.03","0","175140.43","414694.43","0","0","0","0","0","0","0","0","0","0","45479889.11","1064035.75","0","75575188.09","2060600.58","66514.91","4245232.83","1170842.47","81184726.94","9.92","89.001282","57.97983","2.20906","90.981142","9.018858","36.112984","35.974449","0.642169","17.6067","6.3583","6.3339","1149.4116","63.8498","0","0","0","0","0","0","0","0","0","0"
"2038","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT2",,"LT2","LT2",,,"0.4","672","62","734","731","0","731","35","429","8","437","0","0","0","18814.79","0","0","0","0","0","81751.29","0","872073.05","0","953824.34","2863.04","950961.3","0","23026083.73","699784.05","2279.82","643676.67","397606.07","24479743.88","0","0","0","0","0","6867529.82","373325.29","117562.45","2006.24","481647.41","186422.34","7628931.05","85949.12","0","7793.51","0","90247.54","19058.53","0","0","0","0","0","0","7175755","443232.81","6421263.75","275153.24","481647.41","186422.34","6232048.01","106686.78","1816.84","437081.99","169170.61","6749975.11","94634.95","0","8579.18","0","99366.7","80553.03","0","0","0","0","0","0","0","0","0","0","6749975.11","169170.61","0","23875155.77","710663.59","2469.24","688249.11","414853.93","25381627.32","9.92","91.553134","63.839286","5.208333","91.429104","8.570896","21.331749","21.022279","0.790491","33.6631","7.1809","7.0767","1419.3815","71.3377","0","0","0","0","0","0","0","0","0","0"
"2039","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT3A",,"LT3A","LT3A",,,"0.4","1142","93","1235","1230","0","1230","35","596","36","632","0","0","0","36639.12","0","0","0","0","0","212301.86","0","3766002.84","0","3978304.7","27856.57","3950448.13","0","86551700.86","784398.38","6600.99","4459894.61","857432.88","90656977.34","0","0","0","0","0","31030761.19","2579784.63","239833.44","5408.45","1788354.76","708013.35","34285449","197626.87","0","17915.95","0","207508.21","248209.75","0","0","0","0","0","0","32588105.8","698143.61","25907818.53","1411898.5","1788354.76","708013.35","27012288.87","208773.36","4706.98","1556766.12","616326.55","28698605.51","446223.52","0","40454.71","0","468531.99","407531.38","0","0","0","0","0","0","0","0","0","0","28698605.51","616326.55","0","91681294.27","815458.45","7302.48","4691490.26","949119.67","96037434.62","9.92","92.469636","52.189142","3.064799","94.663509","5.336491","23.344462","22.969464","0.768654","31.4059","7.3315","7.2138","3483.6293","72.7198","0","0","0","0","0","0","0","0","0","0"
"2040","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT3B",,"LT3B","LT3B",,,"0.4","134","0","134","133","0","133","0","72","4","76","0","0","0","3760.64","0","0","0","0","0","27183.37","0","246882.7","0","274069.93","166.37","273903.57","0","5169757.16","114711.02","806.71","363208.48","75406.18","5560638.97","0","0","0","0","0","2055516.75","238802.73","31342.51","645.38","139799.18","33451.09","2319728.56","13684.54","0","1241.64","0","14369.35","13270.56","0","0","0","0","0","0","2208816.86","60735.05","1876070.16","64785.86","139799.18","33451.09","1770930.97","27005.39","561.19","120438.16","28819.94","1893488.26","5157.33","0","469.99","0","5416.55","28351.13","0","0","0","0","0","0","0","0","0","0","1893488.26","28819.94","0","5602485.72","119048.14","890.89","382562.48","80037.33","6013064.44","9.92","100","53.731343","0","90.080185","9.918407","24.096653","24.027918","0.763044","28.7531","6.9285","6.9088","2045.298","69.6452","0","0","0","0","0","0","0","0","0","0"
"2041","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT4A",,"LT4A","LT4A",,,"0.4","2082","277","2359","34","1179","1213","69","48","239","287","0","0","0","30800.85","0","0","0","0","0","4990105.52","0","293151.68","0","5283257.2","23047.44","5260209.76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1462465.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.92","88.257736","2.305476","3.314121","5.548692","94.451308","0","0","0","0","0","0","2537.5875","0","0","0","0","0","0","0","0","0","0","0"
"2042","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT4B",,"LT4B","LT4B",,,"0.4","134","31","165","166","0","166","0","72","4","76","0","0","0","3876.71","0","0","0","0","0","48133.83","0","488286.93","0","536416.89","5122.51","531294.38","0","8537604.54","32510.94","5162.94","790245.2","81677.78","9090491.63","0","0","0","0","0","2574809.59","243189.09","15545.51","1879.98","268844.57","40388.15","2904256.06","34004.36","0","3079.53","0","35702.83","20234.7","0","0","0","0","0","0","2714552.84","132013.05","2254076.04","43274.4","268844.57","40388.15","2200765.54","13289.9","1606.4","229785.81","34518.93","2376192.27","16926.73","0","1536.25","0","17774.04","47459.11","0","0","0","0","0","0","0","0","0","0","2376192.27","34518.93","0","9034465.11","34770.41","5436.52","829296.93","87547","9617170.33","9.92","81.212121","53.731343","0","91.027508","8.973213","19.958455","19.810273","0.801782","22.3609","4.4629","4.4297","4003.1111","44.6542","0","0","0","0","0","0","0","0","0","0"
"2043","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT4C",,"LT4C","LT4C",,,"0.4","101","0","101","100","0","100","0","48","4","52","0","0","0","1566.93","0","0","0","0","0","24838.77","0","392711.83","0","417550.6","2534.17","415012.56","0","7525772.77","64677.53","3311.01","616430.95","76609.43","8008875.29","0","0","0","0","0","2129503.02","243136.06","17023.46","1220.59","213223.73","53697.4","2442661.13","11072.99","0","1003.12","0","11626.25","8616.19","0","0","0","0","0","0","2270693.26","75015.41","1988239.27","58684.5","213223.73","53697.4","2103453.26","16814.53","1199.54","210614.21","53039.68","2290130.95","22923.63","0","2076.39","0","24068.85","33371.52","0","0","0","0","0","0","0","0","0","0","2290130.95","53039.68","0","7670089.13","64886.46","3332.06","619040.48","77267.15","8155501.42","9.92","100","47.524752","0","94.051315","5.948685","22.142197","21.911907","0.780316","25.0306","5.5423","5.4847","4134.1644","55.2893","0","0","0","0","0","0","0","0","0","0"
"2044","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT5",,"LT5","LT5",,,"0.4","571","62","633","631","0","631","0","310","16","326","0","0","0","16369.6","0","0","0","0","0","84196.47","0","1018192.35","0","1102388.83","7826.92","1094558.04","0","14243074.44","100809.82","2707.73","1122609.32","386378.33","15350918.52","0","0","0","0","0","7275752.34","779726.29","45123.77","904.92","429386.69","189331.8","8145743.89","59555.02","0","5401.45","0","62534.12","54041.74","0","0","0","0","0","0","7719085.74","217714.55","5965696.67","265097.8","429386.69","189331.8","7067087.31","43831.53","876.86","417075.6","183903.64","7525335.57","87964.85","0","7975.9","0","92363.87","146322.49","0","0","0","0","0","0","0","0","0","0","7525335.57","183903.64","0","14807108.03","102102.06","2735.8","1134920.41","391810.36","15928481.88","9.92","90.205371","54.290718","0","92.362361","7.637638","32.420347","32.027253","0.677904","21.3143","6.9102","6.8264","1930.6284","68.8145","0","0","0","0","0","0","0","0","0","0"
"2045","BESCOM","BRAZ","KOLAR","CHIKKABALLAPURA","CHIKKABALLAPURA RURAL","Chikkaballapura Rural Section 3",,"LT6A",,"LT6A","LT6A",,,"0.4","403","62","465","465","0","465","0","214","12","226","0","0","0","7780.49","0","0","0","0","0","161575.83","0","3908891.55","0","4070467.38","15135.4","4055331.98","0","114703776","694920.76","41050.97","4890929.79","1359636.49","119478511.56","0","0","0","0","0","29714410.71","3375344.24","208854.61","12290.03","2901465.96","832098.88","34086212.64","33853.47","0","3072.51","0","35548.07","216863.38","0","0","0","0","0","0","31647068.4","397346.85","26192361.76","1162717.64","2901465.96","832098.88","26975533.67","189606.5","11153.63","2634024.37","755400.46","29379458.7","408218.65","0","37010.4","0","428631.32","456171.3","0","0","0","0","0","0","0","0","0","0","29379458.7","755400.46","0","118967088.2","714168.87","42187.37","5158364.36","1436334.9","123985901.46","9.92","86.666667","53.101737","0","96.030534","3.969466","19.410766","19.131646","0.807385","37.7266","7.323","7.2177","10100.4153","72.7591","0","0","0","0","0","0","0","0","0","0"
